UMAP1,UMAP2,cell_type,distance_bin,plaque_distance
-0.15622567,0.31464672,Oligodendrocyte,>200um (far),995.6540520955838
3.05991,-1.178844,Neuron,>200um (far),1045.428218383502
4.4671907,1.5345615,Neuron,>200um (far),563.5850471876772
1.5950329,0.4614519,Oligodendrocyte,>200um (far),1202.3508901658274
3.5629694,1.8648068,Astrocyte,>200um (far),1263.375494744312
3.5238783,0.9394158,Neuron,>200um (far),690.4983021919876
3.1754894,4.0330596,Neuron,100-200um,182.1253295571626
-0.48061454,-0.21600008,Oligodendrocyte,>200um (far),1042.4632063155323
3.9761822,1.4298443,Microglia,100-200um,184.63724500165793
1.9309226,-2.0068843,Oligodendrocyte,>200um (far),929.6729315548882
1.9869657,-2.1501875,Microglia,>200um (far),311.9538679163242
5.1678705,-0.13728411,Neuron,>200um (far),660.7986230803546
1.7800238,1.1134381,Microglia,>200um (far),1182.9446294881038
2.4163628,1.7022362,Astrocyte,>200um (far),860.6531875819198
2.2464626,-1.1551521,Microglia,>200um (far),977.3752930740528
5.0423684,1.510163,Neuron,>200um (far),1428.8362495787935
3.931909,2.2270887,Microglia,>200um (far),466.4119092300635
4.4986577,2.9071186,Neuron,>200um (far),561.6324127387154
3.6117435,3.6516805,Microglia,>200um (far),879.2910206669817
0.117272,2.35601,Microglia,>200um (far),717.6263795089566
3.4385972,3.65788,Neuron,>200um (far),542.5215947757677
3.2707157,-1.953063,Oligodendrocyte,>200um (far),947.6158769415117
4.4248643,1.689671,Astrocyte,>200um (far),1246.1653777947536
3.8073044,-0.9301967,Astrocyte,>200um (far),1189.5211997931854
3.1483047,2.0421395,Microglia,>200um (far),1362.7911996145324
2.32274,1.8371822,Astrocyte,>200um (far),246.30087795944766
4.4218917,3.0780642,Neuron,>200um (far),820.61395804162
1.3966761,-1.2567574,Microglia,>200um (far),569.4954211286919
3.4899535,-1.7860899,Oligodendrocyte,>200um (far),431.81317161132785
-2.8085175,0.7875871,Oligodendrocyte,>200um (far),1030.1151171733031
2.987692,-0.3406026,Astrocyte,>200um (far),943.5173187413126
2.8768082,-0.70375776,Microglia,>200um (far),560.9540379087691
4.3917174,-0.7257233,Neuron,>200um (far),501.45121898803234
5.6218476,1.0316212,Microglia,>200um (far),523.6130853100349
3.190289,2.7345922,Neuron,>200um (far),853.4337804425751
4.792433,0.45859742,Astrocyte,>200um (far),810.9244676241952
3.4003017,0.6215757,Astrocyte,>200um (far),514.9855264550343
2.5550706,1.6735035,Neuron,>200um (far),339.1523436190723
1.0096043,1.469473,Microglia,>200um (far),1482.3553706359282
3.2978942,1.1160526,Astrocyte,>200um (far),916.3527838403651
4.5904174,1.7085918,Neuron,>200um (far),349.70271241606224
3.909149,1.1913184,Microglia,>200um (far),313.2508497786876
2.5607028,3.3429096,Microglia,>200um (far),607.1518743643046
4.5971756,1.4101707,Oligodendrocyte,>200um (far),994.6961046965409
1.5978522,-0.6467355,Astrocyte,100-200um,155.66190004562705
1.7638714,0.004815291,Neuron,>200um (far),855.5368881502618
2.6462574,2.9257185,Microglia,>200um (far),258.1067780646454
4.776485,-1.0438484,Neuron,>200um (far),255.47501703849545
-1.4092997,0.48544058,Neuron,>200um (far),1613.0981999088172
1.4065186,1.6985593,Oligodendrocyte,>200um (far),300.1744828707718
3.402771,2.5042827,Neuron,>200um (far),698.0374815673018
4.4545183,-0.22313595,Microglia,>200um (far),696.7677453480145
6.0559125,1.2433188,Neuron,>200um (far),216.12259360952507
0.90418416,4.2595935,Oligodendrocyte,>200um (far),875.6438048004463
4.185165,2.1749754,Neuron,>200um (far),365.6456767006295
1.5260429,0.6581021,Astrocyte,>200um (far),1258.3432956205484
6.3345222,1.7441772,Neuron,>200um (far),965.576779331339
1.4903256,1.4942377,Oligodendrocyte,100-200um,197.78796513981283
4.329954,1.2086298,Neuron,>200um (far),244.2420911323901
0.60025984,2.083298,Astrocyte,100-200um,160.71256011891975
0.3919278,-1.6634622,Astrocyte,>200um (far),942.2384419884914
3.420906,2.60329,Neuron,>200um (far),667.0394380271221
2.0222454,2.041318,Astrocyte,100-200um,190.55070676529763
1.6588367,1.021878,Astrocyte,>200um (far),1011.6112690835645
2.7891884,2.3634834,Astrocyte,>200um (far),881.8469459425218
6.413768,1.7438275,Neuron,>200um (far),1004.5011847557558
1.9389596,-1.968153,Oligodendrocyte,>200um (far),743.0363144876844
4.3731666,1.0011216,Oligodendrocyte,>200um (far),328.22053348687604
3.6353114,-0.5229305,Neuron,>200um (far),504.18698746502173
-0.14376514,1.9587088,Microglia,50-100um,67.14066124548803
1.0202082,0.65119284,Microglia,>200um (far),665.9366016399325
2.516695,2.0147426,Microglia,>200um (far),315.8670433241899
1.6717293,1.8537874,Microglia,>200um (far),965.1335418418079
2.5873451,-0.042565122,Neuron,>200um (far),370.53949208440974
5.306355,2.174732,Microglia,100-200um,128.321962578432
0.20044458,0.23741148,Microglia,>200um (far),889.539422888561
3.79863,1.4102474,Neuron,>200um (far),553.7904604884035
1.944766,0.7966875,Oligodendrocyte,>200um (far),985.148936459853
4.8759093,2.0261376,Neuron,>200um (far),1007.8938123193329
2.7592435,-1.6035538,Microglia,>200um (far),213.1788690262479
-0.1287799,0.17278948,Astrocyte,>200um (far),896.2869079094592
3.0569134,3.0957227,Neuron,>200um (far),371.91229314837113
3.4947388,2.7221396,Neuron,>200um (far),411.2127408090903
-1.33705,0.39791188,Oligodendrocyte,>200um (far),1046.4913547113108
2.4579184,2.974757,Oligodendrocyte,>200um (far),296.62996417483964
3.3132339,-0.27937183,Astrocyte,>200um (far),968.3584105085658
3.8946989,2.7245746,Microglia,>200um (far),1167.2466124969887
4.0189013,1.3659747,Astrocyte,>200um (far),957.0082133016592
2.1957016,3.6129613,Microglia,100-200um,166.7818831449792
3.9609075,1.206549,Neuron,>200um (far),328.3107310628644
2.647474,2.051376,Microglia,>200um (far),833.0169872360681
4.3051844,-0.36102334,Microglia,>200um (far),755.8109257228847
4.4669805,1.9226433,Neuron,>200um (far),387.91614522214894
3.2906764,-1.2982023,Neuron,>200um (far),1098.1468427402035
3.4026918,-0.5836566,Neuron,>200um (far),222.81770930433643
0.071540125,2.0320556,Astrocyte,100-200um,149.22730040979766
3.2659807,2.7271118,Astrocyte,>200um (far),1162.021303296316
3.3567765,0.018517846,Neuron,>200um (far),1080.8569628449327
1.8677894,0.5657647,Astrocyte,>200um (far),202.97481792458976
4.608298,-0.28669736,Neuron,>200um (far),327.1270602201767
2.9677253,2.0679336,Astrocyte,>200um (far),219.01456216639656
3.3490396,-0.18403651,Neuron,>200um (far),450.26530614003696
2.0352356,-1.8777279,Microglia,>200um (far),659.9382129651874
3.5270774,1.8850753,Microglia,>200um (far),854.6772714033949
4.6123943,1.972118,Neuron,>200um (far),845.5210164667157
1.3368893,0.09844266,Neuron,>200um (far),382.35882437478494
2.8846824,-0.47444892,Astrocyte,>200um (far),735.0872887969842
2.4321032,-1.5199928,Microglia,>200um (far),300.54096029104994
1.4327621,0.37955618,Astrocyte,>200um (far),1199.2179843195206
1.4913414,-1.2752264,Astrocyte,>200um (far),229.94965149289942
3.90916,1.2511879,Astrocyte,>200um (far),274.98330886722863
2.4987788,-0.7196374,Microglia,>200um (far),943.2928203319706
3.1614122,3.5563686,Neuron,>200um (far),1160.1224651922194
1.5768396,4.217536,Oligodendrocyte,>200um (far),854.7071299198556
4.309894,2.102898,Neuron,>200um (far),836.3484567605468
1.8765823,0.06882,Oligodendrocyte,>200um (far),630.6891198779035
5.389807,1.1559116,Neuron,>200um (far),297.45038775572505
1.9832847,-0.9028001,Oligodendrocyte,>200um (far),377.2030125881542
3.0929167,-2.0646005,Oligodendrocyte,>200um (far),769.4745429171483
4.1535454,-0.08623482,Neuron,>200um (far),902.3048213201816
2.0678759,1.4972413,Microglia,>200um (far),413.7084963510896
3.8316185,-1.3017716,Neuron,>200um (far),775.616114760073
4.95409,2.431936,Neuron,>200um (far),1103.5520601569342
0.14656845,0.38136148,Neuron,>200um (far),1188.8277854066196
1.5704194,4.242528,Neuron,>200um (far),819.7679001280254
3.0572383,3.5208251,Microglia,>200um (far),1078.7163379631843
1.5309123,0.94380647,Oligodendrocyte,50-100um,73.98383715604676
1.210703,4.2972116,Oligodendrocyte,>200um (far),394.34912107013025
5.0417886,1.0367872,Microglia,>200um (far),606.5150217198623
5.6686454,1.186644,Neuron,>200um (far),652.902271895632
3.3315363,0.27292594,Neuron,>200um (far),1286.0903366023317
0.12579466,1.8565698,Microglia,>200um (far),706.1597985131986
-2.106557,0.17617762,Astrocyte,>200um (far),1068.0849756965438
3.6978347,2.1260767,Microglia,>200um (far),587.2567467549961
-0.7032353,1.0581603,Oligodendrocyte,>200um (far),917.8669755678003
5.8801613,2.4084356,Microglia,>200um (far),1115.576785721283
3.2506847,3.6102946,Microglia,>200um (far),1038.489741956805
2.5652335,3.6163511,Neuron,>200um (far),756.3197441943339
3.7224228,1.8612362,Microglia,>200um (far),511.7864229658066
4.3792877,0.53496355,Microglia,>200um (far),1288.8601138799752
3.5422668,1.0677052,Astrocyte,>200um (far),1169.3982490240255
-0.108717345,-0.6346232,Microglia,>200um (far),1153.4758893807298
4.2440224,0.68090713,Microglia,>200um (far),1109.9644055624783
4.782477,1.7143638,Astrocyte,>200um (far),220.6432125554213
5.3627505,0.6516533,Astrocyte,>200um (far),260.8290998676821
0.8246331,1.5267566,Astrocyte,>200um (far),1001.8962041213749
4.572282,1.7594868,Neuron,>200um (far),382.99791923997475
5.2599936,1.4222585,Neuron,>200um (far),590.7830072153796
4.0731907,2.6792736,Microglia,>200um (far),1134.0454650994473
3.7085207,0.39619577,Astrocyte,100-200um,185.55386484526997
3.3090713,2.3626673,Neuron,100-200um,198.9047174600736
4.5274963,2.069163,Neuron,>200um (far),868.6888680664126
-0.48269838,-0.6779807,Oligodendrocyte,>200um (far),1234.7659365608463
3.1690834,2.007891,Neuron,>200um (far),371.6781881279868
4.7028832,0.5652587,Neuron,100-200um,196.7421815820405
1.1755376,-1.0498743,Microglia,>200um (far),356.4358372682847
1.7282535,2.198898,Neuron,>200um (far),944.7924165613156
3.336482,3.7580957,Neuron,>200um (far),1025.651891506907
2.3169484,1.714658,Astrocyte,>200um (far),411.2608688583035
-0.6260356,-0.69997656,Oligodendrocyte,>200um (far),822.5345844429904
3.5627432,-1.6169817,Neuron,>200um (far),1206.4669453377298
4.513472,2.3199162,Microglia,>200um (far),652.7582185015774
0.5139658,-1.1195902,Oligodendrocyte,>200um (far),900.4370910643205
1.1827422,-0.71151817,Neuron,>200um (far),687.8012716120255
5.3811374,-0.5042774,Neuron,>200um (far),1175.4029200415034
3.6034415,3.1678922,Microglia,>200um (far),677.6804094181989
2.1047223,0.6422414,Microglia,>200um (far),1599.5482734416769
6.682171,1.7328651,Neuron,>200um (far),861.5875482715859
3.3357608,2.0879683,Neuron,>200um (far),329.03359661060546
0.17343359,2.8662908,Microglia,>200um (far),792.2991058063807
2.3773677,-0.6323914,Neuron,>200um (far),219.8115384254507
2.3009777,0.5897031,Astrocyte,>200um (far),809.9931416881942
1.1958429,2.4347763,Neuron,>200um (far),353.4567631303207
4.9640036,2.1682115,Neuron,>200um (far),1651.5440382007594
3.4915376,-0.48840716,Neuron,>200um (far),468.0395628084201
3.37167,-0.5948627,Astrocyte,>200um (far),786.4601575216193
3.8242307,-0.4120671,Neuron,>200um (far),1102.7634443485622
3.621712,1.0381193,Neuron,>200um (far),451.87860942354934
4.1843505,0.71618134,Astrocyte,>200um (far),540.3754050335863
4.744543,1.4030671,Astrocyte,>200um (far),482.80614394560354
0.874349,2.1952727,Astrocyte,>200um (far),496.1862820149326
3.5477865,-0.4495455,Astrocyte,>200um (far),396.9018433640557
4.8617525,2.0330975,Neuron,>200um (far),684.3390024531571
5.0873523,3.50891,Neuron,>200um (far),990.8350348001743
2.9267585,2.1310399,Microglia,>200um (far),1284.6392259420759
6.032732,1.3416783,Neuron,>200um (far),1082.8574942606222
2.1591034,-1.9610518,Astrocyte,>200um (far),1064.0758544584403
3.7812,1.1517982,Neuron,>200um (far),940.827651287195
3.8115911,1.0119051,Microglia,>200um (far),809.9179392242594
5.009884,1.4725674,Neuron,>200um (far),249.0352945300297
2.9562283,3.0880773,Astrocyte,>200um (far),263.9874356211279
1.0630162,-1.5881526,Astrocyte,>200um (far),393.2888686146995
-0.7709615,-0.663742,Oligodendrocyte,>200um (far),829.2389618261537
3.847768,1.3951048,Astrocyte,>200um (far),605.8696447332326
4.4003043,0.7210906,Astrocyte,>200um (far),941.9690729613927
5.088105,2.0705967,Neuron,>200um (far),307.42427747087174
3.942858,-0.9862714,Astrocyte,>200um (far),1728.280387916566
0.6567511,1.832806,Astrocyte,100-200um,104.07977783357265
4.249511,3.6593266,Microglia,>200um (far),1880.5398554257622
3.5308187,-1.2668139,Neuron,>200um (far),962.1546530637738
2.389234,2.3310232,Astrocyte,>200um (far),210.53035539996512
2.0973032,-2.2000327,Oligodendrocyte,>200um (far),445.7745971427716
2.6384318,-1.715154,Microglia,>200um (far),1517.3664502984775
2.3112397,0.44728702,Microglia,>200um (far),319.2947126713519
-0.12149516,1.0792496,Neuron,>200um (far),1567.7037752714182
4.775164,-0.49367476,Microglia,>200um (far),840.1203172020826
3.479223,3.9114964,Microglia,>200um (far),1378.3004056067232
0.20480911,1.9056941,Microglia,>200um (far),500.23805220831815
4.8622537,3.4241128,Astrocyte,>200um (far),687.6791227102595
1.6241707,2.723183,Microglia,>200um (far),350.226828362047
1.4705646,-1.1566639,Astrocyte,>200um (far),327.1381669435812
3.1305983,-1.496977,Microglia,>200um (far),654.2509467644013
2.054668,-1.8768451,Microglia,>200um (far),1009.244326867959
1.7327805,-0.19432503,Oligodendrocyte,>200um (far),1214.655332924927
5.1704226,1.8282447,Neuron,>200um (far),750.784310040398
3.325134,0.27791914,Neuron,>200um (far),690.0391662505751
3.2221358,0.48263767,Neuron,>200um (far),258.2656557792434
3.2441978,-1.5592836,Oligodendrocyte,>200um (far),578.1805244775234
1.6191545,-1.4437345,Astrocyte,>200um (far),1084.4063231295256
4.2129283,1.8173664,Neuron,>200um (far),342.1915743005717
3.3516726,1.2368551,Astrocyte,>200um (far),1219.9158127896735
3.305259,-0.27589113,Neuron,>200um (far),516.5063557487852
-0.8453795,1.0383784,Oligodendrocyte,>200um (far),1132.6822851846482
2.3230913,-0.75327206,Neuron,>200um (far),376.6389052121104
1.3788515,1.4663625,Oligodendrocyte,>200um (far),582.8124924654759
3.2517009,2.3984034,Neuron,>200um (far),656.951357341606
0.0728793,0.17987713,Microglia,100-200um,155.36811077700114
5.7060475,2.371201,Microglia,>200um (far),817.0992048817753
0.4848183,1.5004195,Astrocyte,>200um (far),832.9860389298136
3.8203964,2.3325052,Neuron,>200um (far),530.8847177326254
5.8306675,2.2325926,Neuron,>200um (far),660.1657723513208
1.7674017,-1.2071551,Microglia,>200um (far),744.1674298140027
0.13787323,2.8398614,Oligodendrocyte,>200um (far),636.9650160481751
3.4108272,2.070112,Oligodendrocyte,>200um (far),1140.893863928203
1.9372168,-0.69872284,Neuron,>200um (far),809.974212647082
2.8394237,2.4951258,Microglia,>200um (far),1206.5475359802747
1.733409,-0.22232856,Neuron,>200um (far),997.6227963047085
0.5785946,2.1482344,Astrocyte,100-200um,114.21760828190475
2.2170916,0.88598907,Microglia,>200um (far),529.1050727337969
3.4329972,-1.076182,Microglia,>200um (far),579.9287172295249
4.0678453,0.7361223,Neuron,>200um (far),383.494341980057
1.4260014,-1.0945578,Oligodendrocyte,>200um (far),281.2038831037177
4.292372,0.70924854,Astrocyte,>200um (far),1295.2504402081213
5.7465544,1.8007842,Microglia,>200um (far),305.97938488662584
4.620603,2.57264,Neuron,>200um (far),443.26817656192503
-0.87378436,2.1024675,Astrocyte,>200um (far),452.94698325064473
4.1529455,1.448772,Neuron,>200um (far),670.6566845127503
5.3912745,0.680625,Microglia,>200um (far),916.2957064945326
4.916113,1.9876664,Neuron,>200um (far),892.8203913206406
1.5056324,-0.83046466,Oligodendrocyte,>200um (far),874.7765287180611
1.7079818,-0.27652332,Neuron,>200um (far),957.9259942617095
1.0278131,-0.08057918,Oligodendrocyte,100-200um,177.79908190677668
0.88434416,-0.35803184,Astrocyte,>200um (far),1755.3557074044274
2.8311365,2.636597,Astrocyte,>200um (far),364.53469006115677
3.2238364,1.4271449,Oligodendrocyte,>200um (far),1247.390395517213
1.0792401,1.8539639,Astrocyte,100-200um,124.33039782368652
-2.6075819,0.66161406,Neuron,>200um (far),604.7020549187849
3.2504728,-1.454084,Neuron,>200um (far),1499.8924828493898
-0.6324518,1.3727971,Microglia,>200um (far),1535.5665429209082
4.2117743,0.98843163,Neuron,>200um (far),464.1682179676028
0.35082543,1.4268396,Astrocyte,>200um (far),996.3199109156275
2.1029053,-1.7704036,Oligodendrocyte,>200um (far),465.9132903401679
4.5662174,1.9061968,Microglia,>200um (far),265.7252092669358
5.8277574,1.5985936,Neuron,>200um (far),377.1812876045155
1.5971999,-1.1633838,Oligodendrocyte,>200um (far),323.175658008748
4.046394,-1.2132856,Microglia,>200um (far),456.76257349213006
5.823902,2.0263474,Microglia,>200um (far),338.7501902164864
0.95338595,2.0173426,Microglia,>200um (far),417.1582263034981
0.89780587,3.8284583,Astrocyte,100-200um,109.64637442055906
3.8937151,1.0494733,Neuron,>200um (far),551.8029862538792
4.9023433,2.1996236,Neuron,>200um (far),661.8607614943598
4.9860187,1.5485488,Neuron,>200um (far),1154.1193671895262
4.831978,0.8899387,Neuron,>200um (far),451.7028050251669
4.6092734,2.6832058,Astrocyte,>200um (far),1040.2233381499975
3.1023633,2.8747365,Neuron,>200um (far),1113.3241601597838
1.390117,1.8699132,Astrocyte,100-200um,168.52692998982116
1.9304023,2.824837,Microglia,>200um (far),526.4997083131592
1.2957017,-0.07511282,Microglia,>200um (far),840.4067405043851
2.8644164,-0.005116077,Microglia,>200um (far),1080.5295013690047
2.8891397,2.6136048,Neuron,>200um (far),245.89707099458005
4.274337,1.8973067,Neuron,>200um (far),241.48891592136516
0.88021547,2.1715298,Astrocyte,100-200um,146.0911374769963
5.275449,1.976159,Microglia,>200um (far),601.6438802068699
1.1140237,1.5363137,Microglia,>200um (far),461.43496609781204
3.710798,3.171786,Neuron,>200um (far),497.4083314605204
-0.6095369,-0.61845875,Oligodendrocyte,>200um (far),691.4114229690877
4.1929026,-0.80982614,Microglia,>200um (far),1119.0554374803178
4.095403,1.8397167,Astrocyte,>200um (far),262.6844781151141
2.4583318,2.312467,Astrocyte,>200um (far),1039.0111860797808
5.8845267,2.0015335,Microglia,>200um (far),544.8214072151723
4.757922,1.1889378,Astrocyte,>200um (far),284.18154494287546
-0.21427973,0.523632,Oligodendrocyte,>200um (far),231.2594462211356
5.4158454,-0.065331385,Neuron,>200um (far),520.1104739051476
-0.6851037,1.3537282,Oligodendrocyte,>200um (far),1080.1609027806066
0.524371,2.9274428,Astrocyte,>200um (far),515.7621983290001
2.9442782,3.9079955,Microglia,>200um (far),510.55400492960854
2.282982,-0.24861422,Neuron,>200um (far),470.1827395907147
2.3334296,-1.1247367,Astrocyte,>200um (far),1344.0231261585873
0.5237267,2.2240608,Microglia,100-200um,148.74016324925756
0.97449195,-1.2292039,Neuron,>200um (far),867.9293719487919
5.1398783,-0.6965627,Neuron,>200um (far),1024.6261663972944
-0.43715495,0.68872505,Oligodendrocyte,>200um (far),556.2106045805814
1.8899816,3.241519,Neuron,>200um (far),1031.8749618702375
3.334384,2.491284,Neuron,>200um (far),263.8203186118099
2.6346166,0.5784788,Microglia,100-200um,168.32536148956123
5.0307317,0.81670594,Neuron,>200um (far),457.1134689453332
2.2375655,-1.8256602,Microglia,>200um (far),1259.042174873688
2.7318454,0.6914245,Astrocyte,>200um (far),531.147002167434
0.35532114,0.3904359,Oligodendrocyte,>200um (far),808.2448648422657
4.150148,3.2466674,Oligodendrocyte,>200um (far),951.1870471011724
3.051229,-0.8836344,Microglia,>200um (far),876.9584510804689
2.4152298,1.088715,Microglia,>200um (far),754.5974982296401
3.4293053,2.5941644,Neuron,>200um (far),984.6666698280965
3.7270973,-0.5835001,Astrocyte,>200um (far),862.9135402203676
-0.41279614,0.08246823,Oligodendrocyte,>200um (far),986.7576010922489
4.587894,2.634253,Microglia,>200um (far),879.0713305149802
3.124932,3.414606,Neuron,>200um (far),518.8751724991218
0.94388145,1.5278078,Oligodendrocyte,>200um (far),1411.9603377193139
4.19032,2.9633784,Microglia,>200um (far),779.1437046381831
3.2389627,-1.9205086,Oligodendrocyte,>200um (far),310.5473901469041
3.3650424,-0.8057243,Astrocyte,>200um (far),918.9099867549439
4.6327505,-0.87822556,Microglia,>200um (far),462.70318536555504
0.49960843,-1.3304515,Astrocyte,>200um (far),837.0376824608477
3.2756724,-1.5081122,Neuron,>200um (far),1040.522366939086
3.7034762,1.1937135,Microglia,>200um (far),1235.686759885813
3.7392783,0.0376833,Microglia,>200um (far),1036.2753120024386
3.828203,0.17446491,Microglia,>200um (far),1212.6505136949986
3.6986609,2.83939,Neuron,>200um (far),700.9889925252647
2.6131454,2.1042776,Oligodendrocyte,>200um (far),297.557446197939
1.7828981,4.3590684,Microglia,>200um (far),454.1738658357828
3.7687936,-1.1922823,Microglia,>200um (far),1024.6667355617292
4.184065,2.1026216,Microglia,>200um (far),984.4087499755622
3.8647797,2.3013809,Microglia,>200um (far),837.3599892273622
3.0202115,-0.34474674,Oligodendrocyte,>200um (far),1551.1811677848266
4.224339,-0.7273261,Microglia,>200um (far),435.118514311364
0.91752845,3.8075237,Astrocyte,>200um (far),639.2448500168463
2.7290874,1.6625615,Microglia,>200um (far),318.43804464779885
4.2846913,-0.6156325,Astrocyte,>200um (far),1266.4645470332132
4.758051,1.3911213,Neuron,>200um (far),361.05350640823144
-0.25940046,-0.22951558,Microglia,>200um (far),621.1558991675746
1.8097345,0.26116908,Neuron,>200um (far),409.28571456850517
2.8919466,3.3049908,Neuron,>200um (far),479.60423511790844
-0.67384416,-0.777574,Neuron,>200um (far),431.5145275997562
3.6646264,2.4734883,Neuron,>200um (far),394.62696689109623
3.9272974,1.5902542,Oligodendrocyte,>200um (far),757.050494573627
5.7284975,2.3642254,Neuron,>200um (far),229.37684526835753
3.4901233,2.7265768,Microglia,>200um (far),478.2903230223983
5.8150535,0.93809015,Neuron,>200um (far),747.346538557852
0.675162,2.0227695,Microglia,>200um (far),511.5353243026109
1.5586146,1.8505273,Oligodendrocyte,>200um (far),458.20010525012816
5.3900485,1.4642662,Neuron,>200um (far),835.3869948109515
2.5292606,-1.6958609,Astrocyte,>200um (far),1943.8788792753924
1.0065382,-0.2644159,Astrocyte,>200um (far),1142.322281351735
2.26823,-1.1661444,Microglia,>200um (far),1307.326527508041
3.403048,-0.7570557,Astrocyte,>200um (far),305.86777292242635
1.6330231,0.15765652,Microglia,>200um (far),475.9250997217386
0.2915644,-0.419309,Microglia,>200um (far),355.89309098704933
3.9171672,0.44481844,Oligodendrocyte,>200um (far),1070.535650208953
-0.8966435,-0.6754259,Oligodendrocyte,>200um (far),476.8469018857798
4.1796336,3.3144605,Neuron,>200um (far),952.1701766638673
2.828224,2.9109132,Oligodendrocyte,>200um (far),833.0994686348955
2.4360008,2.2260425,Neuron,>200um (far),290.1260483650815
4.744054,-0.59031147,Microglia,>200um (far),707.0903375764861
4.528402,2.2719312,Microglia,>200um (far),269.8380221665315
3.0082603,-1.6484416,Oligodendrocyte,>200um (far),1569.66126920511
4.2921677,1.3960592,Astrocyte,100-200um,134.72066456316495
-0.69730955,-0.5909256,Oligodendrocyte,>200um (far),765.4770754488244
2.5494204,2.9723883,Neuron,>200um (far),1059.1299114949193
3.0607266,3.0366762,Neuron,>200um (far),331.1084179276696
4.6065383,1.610079,Neuron,>200um (far),1800.741544150331
-1.6152323,-0.005448108,Oligodendrocyte,>200um (far),621.1909008283191
1.7449502,1.6611984,Microglia,>200um (far),273.6912105310593
3.6857033,-0.100936025,Microglia,>200um (far),1227.970995816623
4.1499934,1.5051168,Neuron,>200um (far),337.47924877047427
4.450536,1.453172,Neuron,>200um (far),395.9488767707321
6.240863,1.5620222,Neuron,>200um (far),968.2958614973871
3.6980383,1.6433026,Neuron,>200um (far),537.5102758407653
2.4055955,1.921166,Microglia,>200um (far),1111.3877219511774
2.883685,0.13684326,Oligodendrocyte,>200um (far),756.491563276137
3.1608584,3.6736572,Microglia,>200um (far),702.5035431669615
0.17590761,-0.6063564,Oligodendrocyte,>200um (far),850.8859187739836
3.5085404,-1.607099,Neuron,>200um (far),862.3164892931879
0.09424989,2.5530233,Microglia,>200um (far),874.1788411888313
-0.4023147,1.6913024,Neuron,>200um (far),1840.5119955398632
1.3009688,4.0969896,Astrocyte,>200um (far),602.0193288384748
3.0654392,1.007144,Microglia,>200um (far),1119.1805742087308
1.9442677,-0.8755495,Neuron,>200um (far),850.2524162577884
4.379045,1.7112576,Oligodendrocyte,>200um (far),1544.299881937925
5.212687,0.71087587,Microglia,>200um (far),1070.6638054408395
5.6221256,1.7539743,Neuron,>200um (far),343.04106607797667
3.0477307,-0.9739232,Neuron,>200um (far),397.8569327305915
6.4639864,1.7504408,Neuron,>200um (far),1220.8713105926959
-0.2534005,0.8812192,Oligodendrocyte,>200um (far),1413.600960816106
4.7409735,1.1688541,Neuron,>200um (far),215.82197696127466
0.57243085,0.81834775,Neuron,>200um (far),664.8272315154362
3.1136758,2.3252964,Neuron,>200um (far),762.2845125753914
0.1661143,-0.75497234,Astrocyte,>200um (far),1303.987388945492
4.913947,1.5586963,Microglia,>200um (far),860.606427669757
3.008022,1.8017522,Microglia,>200um (far),251.1533194197312
-1.9574119,0.65622216,Astrocyte,>200um (far),1133.6583967797335
3.859577,1.8936098,Neuron,>200um (far),237.17498488224405
4.3030906,1.6259001,Astrocyte,>200um (far),839.2009079465894
2.3469353,2.790822,Oligodendrocyte,>200um (far),811.2128729593143
4.7730765,1.2313346,Neuron,>200um (far),558.4868827712384
3.623757,3.5831666,Microglia,>200um (far),1095.3335373960788
1.2959367,2.306061,Microglia,>200um (far),610.1459798308182
2.1160634,-1.9556615,Astrocyte,>200um (far),1402.0728272455044
3.3039281,-1.8966477,Microglia,>200um (far),791.8747013471558
3.2812836,2.3116155,Microglia,>200um (far),975.7339731597009
0.5057491,-1.766867,Oligodendrocyte,>200um (far),755.509765532931
2.5872123,1.9458903,Neuron,>200um (far),809.4205302449593
1.7438545,1.7587144,Neuron,>200um (far),1144.3516194105168
2.1996305,3.3405972,Microglia,>200um (far),373.19702727784335
3.8438575,2.7488167,Microglia,>200um (far),400.17197821173215
1.766079,2.7860317,Microglia,>200um (far),265.6657566550194
2.3545694,2.1935644,Microglia,>200um (far),668.0549384432068
3.7865276,-0.04961631,Astrocyte,>200um (far),992.4965310934849
2.7880826,2.688554,Microglia,>200um (far),298.9127952592198
4.4512577,0.6884801,Astrocyte,>200um (far),465.3988788858732
1.3377243,-1.7254032,Microglia,>200um (far),1797.190590869126
4.0076327,0.6177028,Microglia,>200um (far),397.57088492584194
2.9587846,2.8413966,Neuron,>200um (far),500.28018672837516
4.413948,1.4827346,Neuron,>200um (far),238.51171628423378
1.0003227,-1.5290453,Oligodendrocyte,>200um (far),481.9895766014785
3.7915695,1.1618264,Neuron,>200um (far),474.52365272315257
0.9606746,-1.0455884,Astrocyte,>200um (far),1003.1712247524022
5.091238,0.5086969,Astrocyte,>200um (far),602.8561159250993
3.7352095,2.821662,Neuron,>200um (far),616.2962650861255
3.8697085,-0.98385465,Neuron,>200um (far),731.7422806561018
3.0882046,2.9350755,Neuron,>200um (far),495.0781948278874
2.7358975,0.87675273,Astrocyte,>200um (far),653.2566700933106
0.70584697,-1.2819356,Oligodendrocyte,>200um (far),673.7079454171941
3.0674531,-0.58933,Neuron,>200um (far),659.3027966482321
